Time_hours,Stem_cells,Buffer_cells,Producer_cells,Cumulative_yield
25.705705705705707,21731213.859854866,3223423.0575246094,975045361.3012832,12245.314875053304
25.753753753753752,21569967.224611748,3199505.106372932,975230525.9651761,12279.049381104076
25.8018018018018,21409917.04948333,3175764.6278536487,975414316.6929419,12312.790269068026
25.84984984984985,21251054.449074704,3152200.3039507708,975596743.6881548,12346.537491550238
25.8978978978979,21093370.601172186,3128810.8260147204,975777817.0818404,12380.291001492797
25.945945945945944,20936856.75274319,3105594.8956637615,975957546.9255614,12414.050752206822
25.993993993993993,20781504.243487347,3082551.228319259,976135943.1642815,12447.81669749832
26.04204204204204,20627304.459460497,3059678.546247304,976313015.6897953,12481.588791420401
26.09009009009009,20474248.84729745,3036975.580694118,976488774.3243393,12515.366988349291
26.138138138138135,20322328.916801736,3014441.072275737,976663228.8176073,12549.151242998152
26.186186186186188,20171536.24041059,2992073.770898777,976836388.8473644,12582.941510414248
26.234234234234233,20021862.45266011,2969872.435681233,977008264.0200616,12616.737745976074
26.28228228228228,19873299.249650247,2947835.8348732432,977178863.8714504,12650.539905390517
26.33033033033033,19725838.38895864,2925962.745852234,977348197.8666735,12684.34794469241
26.37837837837838,19579471.69470174,2904251.9559709923,977516275.3943421,12718.161820271913
26.426426426426424,19434191.04958186,2882702.2612492475,977683105.7758155,12751.981488831589
26.474474474474473,19289988.39504242,2861312.4664088166,977848698.2650099,12785.80690738729
26.52252252252252,19146855.732167765,2840081.385032132,978013062.0473363,12819.638033273042
26.57057057057057,19004785.12119932,2819007.8394914814,978176206.2402558,12853.474824138479
26.618618618618616,18863768.68105187,2798090.6608782825,978338139.8938345,12887.317237946245
26.666666666666668,18723798.588829715,2777328.688932324,978498871.9912976,12921.165232969446
26.714714714714713,18584867.079370327,2756720.7719739713,978658411.4495547,12955.018767789188
26.762762762762762,18446966.447671875,2736265.7671457906,978816767.1165265,12988.877801307122
26.81081081081081,18310089.046044953,2715962.540088109,978973947.7743212,13022.742292730583
26.85885885885886,18174227.28202009,2695809.964695661,979129962.1415725,13056.612201561693
26.906906906906904,18039373.61933263,2675806.9232044294,979284818.8723663,13090.487487602368
26.954954954954953,17905520.57746893,2655952.306124115,979438526.5567621,13124.368110951935
27.003003003003002,17772660.73121266,2636245.012170624,979591093.7213149,13158.254032004676
27.05105105105105,17640786.71019096,2616683.9481985364,979742528.829596,13192.145211447432
27.099099099099096,17509891.198420778,2597268.0291335937,979892840.2827156,13226.041610257165
27.147147147147148,17379966.935888074,2577996.1777332397,980042036.417973,13259.9431897077
27.195195195195193,17251006.7185796,2558867.3244780586,980190125.5089338,13293.849911369465
