Time_hours,Stem_cells,Buffer_cells,Producer_cells,Cumulative_yield
25.225225225225227,988.5583838839426,988.5435382622048,999998014.8726406,14125.197085999287
25.273273273273272,960.4662808658592,960.45226594787,999998071.4045951,14159.791612901769
25.32132132132132,933.1724782779643,933.1592471716891,999998126.3248552,14194.38614173194
25.36936936936937,906.6542905310121,906.6417991664533,999998179.679447,14228.980672434842
25.41741741741742,880.8896764222841,880.8778836181797,999998231.5130792,14263.57520495709
25.465465465465464,855.8572209510861,855.8460883709671,999998281.8691806,14298.16973924682
25.513513513513512,831.5361189326804,831.525610086611,999998330.7899352,14332.764275253652
25.56156156156156,807.906155855564,807.8962362268537,999998378.3163208,14367.35881292864
25.60960960960961,784.9476913841603,784.9383282642706,999998424.4881426,14401.953352224245
25.657657657657655,762.6416430744165,762.6328052439058,999998469.3440682,14436.547893094272
25.705705705705707,740.9694705908294,740.9611280814034,999998512.9216588,14471.142435493855
25.753753753753752,719.9131615490099,719.9052863555988,999998555.2573981,14505.736979379399
25.8018018018018,699.4552149992727,699.4477807290582,999998596.3867275,14540.331524708565
25.84984984984985,679.5786270728069,679.5716088162974,999998636.3440747,14574.926071440212
25.8978978978979,660.2668769072778,660.2602512613132,999998675.1628838,14609.52061953438
25.945945945945944,641.5039129518892,641.4976580331938,999998712.8756423,14644.115168952243
25.993993993993993,623.2741407250161,623.2682357299908,999998749.5139073,14678.70971965609
26.04204204204204,605.5624085761688,605.556833862278,999998785.1083338,14713.304271609277
26.09009009009009,588.3539951908901,588.3487323031034,999998819.6887013,14747.898824776217
26.138138138138135,571.6345974278523,571.6296290708193,999998853.2839379,14782.493379122327
26.186186186186188,555.3903184326025,555.3856284292654,999998885.9221457,14817.087934614015
26.234234234234233,539.607656999599,539.6032300570716,999998917.6306217,14851.682491218651
26.28228228228228,524.2734953960093,524.2693170241273,999998948.4358832,14886.27704890453
26.33033033033033,509.37508847591687,509.3711448656276,999998978.3636905,14920.871607640855
26.37837837837838,494.9000531748142,494.8963310129874,999999007.4390681,14955.466167397704
26.426426426426424,480.83635827072226,480.8328446435703,999999035.6863256,14990.060728146009
26.474474474474473,467.1723148899021,467.16899778652686,999999063.1290766,15024.655289857536
26.52252252252252,453.8965661021104,453.8934342330334,999999089.7902608,15059.249852504847
26.57057057057057,440.99807758952034,440.995120417126,999999115.6921628,15093.844416061296
26.618618618618616,428.46612846205926,428.46333633891,999999140.8564306,15128.438980500989
26.666666666666668,416.2903025105127,416.28766662650025,999999165.3040944,15163.033545798775
26.714714714714713,404.46048002463004,404.4579918151472,999999189.0555828,15197.628111930217
26.762762762762762,392.96682857154525,392.9644799509716,999999212.1307416,15232.22267887158
26.81081081081081,381.799795052978,381.79757833788756,999999234.5488502,15266.817246599796
26.85885885885886,370.9500977420332,370.9480055126377,999999256.3286378,15301.411815092466
26.906906906906904,360.40871877305074,360.40674392549954,999999277.4882987,15336.006384327817
26.954954954954953,350.166896818658,350.16503278667136,999999298.0455066,15370.60095428471
27.003003003003002,340.2161193016382,340.2143598462233,999999318.017432,15405.195524942596
27.05105105105105,330.548115485107,330.54645466818727,999999337.4207549,15439.790096281522
27.099099099099096,321.15484955614806,321.1532817242021,999999356.2716796,15474.384668282095
27.147147147147148,312.02851425322626,312.0270340435843,999999374.5859475,15508.979240925482
27.195195195195193,303.16152432090206,303.1601266814983,999999392.3788506,15543.57381419338
27.243243243243242,294.5465098744608,294.5451900911879,999999409.6652443,15578.168388068016
27.29129129129129,286.1763104015304,286.1750641526755,999999426.459561,15612.762962532113
27.33933933933934,278.0439687801444,278.0427922069674,999999442.7758206,15647.357537568896
27.387387387387385,270.1427258371318,270.14161529124914,999999458.6276435,15681.952113162059
27.435435435435434,262.46601450089844,262.4649664673928,999999474.0282608,15716.546689295768
27.483483483483482,255.0074541952413,255.00646530724106,999999488.9905269,15751.141265954635
27.53153153153153,247.76084560989105,247.7599125431992,999999503.5269295,15785.735843123717
27.579579579579576,240.72016553928623,240.7192849063697,999999517.6496003,15820.330420788487
27.62762762762763,233.87956218346295,233.87873086916724,999999531.3703241,15854.92499893484
27.675675675675674,227.23334998122286,227.2325650938061,999999544.7005501,15889.519577549065
27.723723723723722,220.77600485782997,220.77526368808697,999999557.6514006,15924.114156617854
27.77177177177177,214.5021596630496,214.5014597443462,999999570.2336812,15958.708736128265
27.81981981981982,208.40659972929623,208.40593887585132,999999582.4578893,15993.303316067731
27.867867867867865,202.48425881840544,202.48363487542662,999999594.3342227,16027.897896424041
27.915915915915914,196.73021456178708,196.72962549115783,999999605.8725884,16062.492477185338
27.963963963963963,191.13968441593178,191.13912831465453,999999617.0826112,16097.08705834009
28.01201201201201,185.7080216950521,185.70749677686277,999999627.9736415,16131.681639877106
28.060060060060056,180.43071174748914,180.4302163249656,999999638.5547634,16166.276221785503
28.10810810810811,175.3033683872166,175.30290087387138,999999648.8348012,16200.870804054719
28.156156156156154,170.3217299933914,170.32128886269294,999999658.8223284,16235.465386674483
28.204204204204203,165.48165603525482,165.4812397810269,999999668.5256737,16270.059969634825
28.25225225225225,160.77912363489028,160.77873073181163,999999677.9529288,16304.65455292605
28.3003003003003,156.21022426605353,156.20985327848902,999999687.1119545,16339.249136538747
28.348348348348345,151.77116046067837,151.77081006162962,999999696.0103873,16373.843720463765
28.396396396396394,147.45824263317752,147.45791162405408,999999704.6556467,16408.438304692223
28.444444444444443,143.26788600515164,143.26757338765944,999999713.05494,16443.03288921548
28.49249249249249,139.1966077063851,139.196312610824,999999721.2152698,16477.627474025157
28.540540540540537,135.2410239205633,135.24074545083928,999999729.1434387,16512.2220591131
28.58858858858859,131.39784692855332,131.39758422450709,999999736.8460557,16546.8166444714
28.636636636636634,127.66388242843048,127.66363460713508,999999744.3295417,16581.411230092355
28.684684684684683,124.03602688529344,124.0357930054806,999999751.6001343,16616.005815968503
28.73273273273273,120.51126500692403,120.51104424468181,999999758.6638933,16650.600402092576
28.78078078078078,117.08666716242766,117.08645874473373,999999765.5267062,16685.194988457526
28.828828828828826,113.7593869547705,113.75919015851377,999999772.1942927,16719.789575056497
28.876876876876874,110.52665885047185,110.52647302709528,999999778.672209,16754.384161882837
