Time_hours,DOL_total_cells,DOL_stem_cells,DOL_buffer_cells,DOL_producer_cells,DOL_yield,Mono_cells,Mono_yield
10.186186186186186,996399356.3804268,239947090.3954254,35548733.508891255,720903532.4761101,2242.271442077413,921680807.9373927,1756.7955859816743
10.234234234234235,996560236.4558439,238208522.9416371,35293064.46443068,723058649.0497762,2267.248141636894,924051382.6257585,1778.0798331911465
10.282282282282283,996713916.198124,236480695.72280172,35038874.68673106,725194345.7885913,2292.2990598363585,926355937.5900435,1799.4179889009868
10.33033033033033,996860717.5670866,234763640.35591614,34786174.6662222,727310902.5449482,2317.4235297397645,928595967.6001376,1820.808547780645
10.378378378378379,997000948.2973788,233057382.56574276,34534973.73638228,729408591.9952538,2342.620893941562,930772954.528832,1842.2500388477872
10.426426426426426,997134902.4924307,231361942.50192428,34285280.1290018,731487679.8615046,2367.8905043308177,932888365.7142704,1863.7410250428668
10.474474474474475,997262860.9828609,229677334.89884204,34037101.00006512,733548425.0839537,2393.231721922588,934943653.1189443,1885.280103001278
10.522522522522523,997385092.2815981,228003569.6222685,33790442.541417316,735591080.1179123,2418.6439165186016,936940252.2203453,1906.8659026743642
10.57057057057057,997501852.7917674,226340651.73981136,33545309.985400602,737615891.0665554,2444.126466585199,938879581.004264,1928.4970869276378
10.618618618618619,997613387.5060434,224688581.90239704,33301707.677786574,739623097.9258598,2469.6787589866613,940763038.8209513,1950.1723510897282
10.666666666666666,997719930.5698609,223047356.636599,33059639.138881557,741612934.7943803,2495.3001887598393,942592005.721891,1971.8904225427855
10.714714714714715,997821705.5065892,221416968.4168618,32819107.092456277,743585629.9972711,2520.990158990848,944367841.8286412,1993.6500602894653
10.762762762762764,997918926.0008713,219797406.10711434,32580113.536308967,745541406.357448,2546.74808052172,946091886.6401047,2015.450054485668
10.81081081081081,998011795.9950323,218188654.97045064,32342659.740186475,747480481.2843952,2572.5733718690926,947765458.3803364,2037.2892258777606
10.85885885885886,998100510.3449638,216590697.0161066,32106746.317780197,749403067.011077,2598.465458968901,949389853.5076753,2059.166425310415
10.906906906906906,998185255.458094,215003511.336233,31872373.295735154,751309370.8261259,2624.4237749266968,950966346.4316307,2081.080533354337
10.954954954954955,998266209.5460265,213427074.2147653,31639540.130022816,753199595.2012384,2650.4477598887233,952496189.1055309,2103.030459753389
11.003003003003004,998343542.144395,211861358.80873325,31408245.627025902,755073937.7086358,2676.5368611451267,953980610.7463273,2125.0151429298244
11.05105105105105,998417415.5039384,210306335.92391643,31178488.11003769,756932591.4699843,2702.6905326414753,955420817.5949495,2147.0335494534884
11.0990990990991,998487984.8707565,208761974.1408591,30950265.440074928,758775745.2898225,2728.9082348415272,956817992.5106457,2169.084673079107
11.147147147147146,998555398.4630787,207228239.75933543,30723575.00995806,760603583.6937853,2755.189434691251,958173295.0657805,2191.167534673388
11.195195195195195,998619797.379534,205705096.70088032,30498413.735436767,762416286.9432169,2781.533605606948,959487861.4514309,2213.2811816855897
11.243243243243244,998681316.7890928,204192507.1758101,30274778.166370638,764214031.446912,2807.9402270386577,960762804.3855466,2235.4246875493423
11.29129129129129,998740085.9834987,202690431.6719198,30052664.49133486,765996989.8202441,2834.408784410562,961999213.0979304,2257.5971511723224
11.33933933933934,998796228.1257765,201198828.77488256,29832068.512040045,767765330.838854,2860.938769166078,963198153.4564371,2279.797696259585
11.387387387387387,998849860.7649701,199717655.42903358,29612985.691727825,769519219.6442087,2887.5296785539417,964360668.2167377,2302.0254704942063
11.435435435435435,998901096.4604034,198246867.26107046,29395411.214144677,771258817.9851882,2914.1810153772576,965487776.7746094,2324.2796455664907
11.483483483483484,998950042.8291632,196786418.57734287,29179339.982938204,772984284.2688822,2940.892287938611,966580475.4132402,2346.5594164555464
11.531531531531531,998996802.2303612,195336262.1882721,28964766.557837583,774695773.4842515,2967.6630101155347,967639737.4527878,2368.864000909124
11.57957957957958,999041472.5971706,193896349.81652856,28751685.26111991,776393437.5195221,2994.4927010319498,968666513.4142051,2391.1926389423693
11.627627627627627,999084147.6434664,192466632.18713248,28540090.191291444,778077425.2650424,3021.380884949756,969661731.6349192,2413.544591985135
11.675675675675675,999124916.8574215,191047059.00058198,28329975.219740268,779747882.6370993,3048.327091237681,970626298.2622793,2435.919142566048
11.723723723723724,999163865.3885174,189637578.84392482,28121333.984847594,781404952.559745,3075.3308543797257,971561097.271601,2458.31559399586
11.771771771771771,999201074.8096933,188238139.58603275,27914159.949788526,783048775.2738721,3102.391713665233,972466990.865378,2480.733269753081
11.81981981981982,999236623.1507041,186848688.36963892,27708446.40736317,784679488.373702,3129.509213144124,973344819.7265443,2503.1715130069483
11.867867867867867,999270584.7572367,185469171.5061355,27504186.482598346,786297226.768503,3156.6829016503457,974195403.3787948,2525.629686095019
11.915915915915916,999303030.5486693,184099534.59187508,27301373.152589623,787902122.8042046,3183.9123326748604,975019541.0230733,2548.1071697493235
11.963963963963964,999334028.4438868,182739722.7178641,27099999.273478508,789494306.4525441,3211.1970641751413,975818011.1522535,2570.603363015029
12.012012012012011,999363643.3858557,181389680.4615559,26900057.584376495,791073905.3399233,3238.5366585364554,976591572.0132062,2593.117682709732
12.06006006006006,999391937.1505666,180049351.8067549,26701540.645281725,792641044.69853,3265.9306826164834,977340961.9779681,2615.6495629446686
12.108108108108107,999418968.8248972,178718680.34046587,26504440.915797647,794195847.5686337,3293.378707533524,978066899.8530624,2638.1984546909835
12.156156156156156,999444794.95679,177397609.31407532,26308750.76487656,795738434.877838,3320.880308580306,978770085.5301002,2660.763825195686
12.204204204204204,999469469.7997377,176086081.72939834,26114462.47979926,797268925.59054,3348.435065051382,979451200.4780129,2683.345157482163
12.252252252252251,999493044.0393417,174784039.8164767,25921568.17784066,798787436.0450243,3376.042560960932,980110907.50695,2705.9419502032347
12.3003003003003,999515567.530375,173491426.14040715,25730059.99491589,800294081.395052,3403.702383471091,980749851.375994,2728.553717105758
12.348348348348347,999537087.2065959,172208182.7727001,25539929.94290242,801788974.4909934,3431.414124123072,981368659.1345912,2751.1799866291717
12.396396396396396,999557647.9495845,170934251.5811318,25351170.009476077,803272226.3589766,3459.1773782804594,981967940.481605,2773.8203015063214
12.444444444444445,999577292.5839936,169669574.22646546,25163772.15897878,804743946.1985493,3486.991745131054,982548288.5669708,2796.4742182059613
12.492492492492492,999596062.0390006,168414092.27212408,24977728.3034876,806204241.4633889,3514.856827621577,983110279.942412,2819.141306704096
12.54054054054054,999613995.5186815,167167747.2372401,24793030.292232677,807653217.9892087,3542.772232296596,983654474.8666817,2841.8211501296037
12.588588588588587,999631130.3882722,165930480.54928818,24609669.922465153,809090979.9165188,3570.7375693884806,984181417.7491499,2864.5133443653094
12.636636636636636,999647502.1318961,164702233.52301204,24427638.950832944,810517629.6580511,3598.7524528546555,984691637.4863983,2887.217497696674
12.684684684684685,999663145.0154467,163482947.5942826,24246929.119313754,811933268.3018503,3626.816499899779,985185647.9157637,2909.9332304272325
12.732732732732732,999678091.6004553,162272564.15137076,24067532.13032694,813337995.3187575,3654.929331323105,985663948.461085,2932.660174434429
12.78078078078078,999692372.8037418,161071024.54913962,23889439.657276593,814731908.5973256,3683.0905714735522,986127023.9812467,2955.397973008719
12.828828828828827,999706018.5414503,159878270.29698154,23712643.418465395,816115104.8260033,3711.299847776908,986575345.2704351,2978.1462804732223
12.876876876876876,999719057.1359966,158694242.89070043,23537135.103348345,817487679.1419479,3739.5567911729477,987009369.4045023,3000.904761863047
12.924924924924925,999731516.6122222,157518883.82289144,23362906.394175123,818849726.3951557,3767.8610332495023,987429540.0615717,3023.673092619682
12.972972972972972,999743419.9930668,156352135.0645705,23189948.96671114,820201335.9617852,3796.2122190678424,987836288.111603,3046.450958212553
13.02102102102102,999754794.8162934,155193938.22772434,23018254.50909483,821542602.0794742,3824.6099818544117,988230031.8227241,3069.2380538795737
13.069069069069068,999765663.6788936,154044235.3281143,22847814.69278973,822873613.6579895,3853.0539678320665,988611176.9743345,3092.0340844011134
13.117117117117116,999776049.2355154,152902968.5301363,22678621.196187895,824194459.5091912,3881.5438237535855,988980117.2859938,3114.8387637867368
13.165165165165165,999785973.0699579,151770080.11995524,22510665.715316255,825505227.2346864,3910.079199399985,989337234.7125432,3137.6518150069
13.213213213213212,999795455.8518543,150645512.5397027,22343939.96373797,826806003.3484136,3938.6597473693373,989682899.7285312,3160.472969733154
13.26126126126126,999804517.1724882,149529208.46008536,22178435.670883264,828096873.0415196,3967.2851237659984,990017471.8742087,3183.30196801366
13.309309309309308,999813175.9704223,148421110.68684214,22014144.57715203,829377920.706428,3995.9549868061804,990341300.1372589,3206.138557998046
13.357357357357357,999821449.9827002,147321162.3340984,21851058.45048962,830649229.1981122,4024.6689988834296,990654722.777747,3228.982495816709
13.405405405405405,999829356.4866273,146229306.64547747,21689169.071992584,831910880.7691573,4053.4268240517936,990958067.8230628,3251.833545285341
13.453453453453452,999836910.8891566,145145487.43852088,21528468.28526577,833162955.1653699,4082.2281333660676,991251653.3401222,3274.691477673943
13.501501501501501,999844129.3689725,144069648.299479,21368947.909177132,834405533.1603165,4111.072595021182,991535787.6975156,3297.5560714831017
13.549549549549548,999851028.3166294,143001732.75350666,21210599.756091457,835638695.8070313,4139.959876437848,991810769.907177,3320.4271122120463
13.597597597597597,999857621.0599363,141941685.3849376,21053415.75348203,836862519.9215167,4168.88965702851,992076890.0186372,3343.3043921229105
13.645645645645645,999863920.5156763,140889450.92024967,20897387.84426994,838077081.7511567,4197.861617814924,992334429.0893056,3366.1877100820248
13.693693693693692,999869940.7597879,139844973.68505344,20742507.927811198,839282459.1469233,4226.8754352803435,992583659.5364221,3389.076871341226
13.741741741741741,999875694.5530337,138808198.5906231,20588767.972633157,840478727.9897774,4255.930791718944,992824845.3807648,3411.9716873422703
13.789789789789788,999881192.3661529,137779071.56800753,20436160.067706376,841665960.730439,4285.0273795430585,993058242.4759972,3434.8719755282677
13.837837837837837,999886446.230846,136757537.8531407,20284676.21990303,842844232.1578023,4314.164884268123,993284098.7766066,3457.777559153074
13.885885885885886,999891466.4590528,135743543.6407945,20134308.55875333,844013614.259505,4343.343000000069,993502654.7318339,3480.6882670738523
13.933933933933933,999896266.1155597,134737033.59960058,19985049.01889635,845174183.4970628,4372.561407138537,993714143.2499647,3503.603933619915
13.981981981981981,999900851.782902,133737955.99186064,19836889.993889987,846326005.7971513,4401.819818357981,993918789.9845562,3526.52439841155
14.030030030030028,999905234.5101169,132746256.6066957,19689823.56151353,847469154.3419077,4431.117924109339,994116813.5573976,3549.449506193346
14.078078078078077,999909423.6151172,131761882.39368,19543841.951199394,848603699.2702378,4460.455424469828,994308425.7595265,3572.3791066749445
14.126126126126126,999913427.4889311,130784780.88475078,19398937.467930105,849729709.1362501,4489.83202447529,994493831.7595391,3595.313054375374
14.174174174174173,999917254.2130468,129814899.75045909,19255102.43382067,850847252.028767,4519.247430537239,994673230.406986,3618.251208463758
14.222222222222221,999920911.1153233,128852187.11918306,19112329.230141588,851956394.7659986,4548.701353020275,994846814.2908064,3641.193432623674
14.270270270270268,999924405.5083504,127896591.3234145,18970610.266161934,853057203.9187739,4578.193503357026,995014769.9418206,3664.13959490967
14.318318318318317,999927745.4042968,126948060.65412459,18829937.948984552,854149746.8011876,4607.723591254956,995177278.0286912,3687.0895676079226
14.366366366366366,999930937.5282078,126006544.04342939,18690304.767379887,855234088.7173985,4637.2913324591855,995334513.5317241,3710.0432271021905
14.414414414414413,999933988.1142511,125071990.79098581,18551703.258186407,856310294.065079,4666.896445641245,995486645.9132488,3733.0004537446553
14.462462462462462,999936903.0802711,124144350.51497893,18414126.002521627,857378426.5627706,4696.538651786962,995633839.3213074,3755.9611317523822
14.510510510510509,999939688.9251188,123223572.91003302,18277565.609523304,858438550.4055625,4726.217671112683,995776252.7150036,3778.925149065836
14.558558558558557,999942351.5079052,122309608.07655452,18142014.73846827,859490728.6928824,4755.933227260508,995914040.0151056,3801.8923972281295
14.606606606606606,999944896.2755647,121402406.45933814,18007466.094649184,860535023.7215773,4785.685046516241,996047350.2648886,3824.86277127633
14.654654654654653,999947328.383775,120501918.81626701,17873912.427282035,861571497.1402259,4815.472857399548,996176327.7766753,3847.8361696307343
14.702702702702702,999949652.9055266,119608096.22884734,17741346.53069847,862600210.1459808,4845.296390235573,996301112.2741512,3870.8124939874288
14.750750750750749,999951874.679197,118720890.09453471,17609761.24347728,863621223.341185,4875.155377466982,996421839.0742419,3893.791649213954
14.798798798798797,999953998.217515,117840252.12213615,17479149.447923977,864634596.6474549,4905.04955384094,996538639.2003052,3916.7735432480936
14.846846846846846,999956027.779039,116966134.33542028,17349504.070479397,865640389.3731394,4934.9786562623,996651639.4891539,3939.758086999581
14.894894894894893,999957968.7465715,116098487.1508191,17220817.81615118,866638663.7796013,4964.942410988943,996760962.7372329,3962.7451942545576
14.942942942942942,999959821.8336936,115237268.53129433,17093084.41619033,867629468.886209,4994.94059298298,996866727.8256776,3985.7347815827247
14.990990990990989,999961593.6322957,114382427.09927158,16966296.329460442,868612870.2035637,5024.972916715179,996969049.8417172,4008.726768247058
15.039039039039038,999963287.3103722,113533916.78179996,16840446.739312857,869588923.7892594,5055.039131190447,997068040.1984733,4031.72107612989
15.087087087087086,999964906.0569522,112691691.52145104,16715528.833079405,870557685.7024218,5085.13898545926,997163806.7405133,4054.7176296609623
15.135135135135133,999966453.2046275,111855705.36674033,16591535.825259546,871519212.0126276,5115.27222888312,997256453.8712035,4077.716355694863
15.183183183183182,999967932.0211942,111025912.42955413,16468460.938957319,872473558.6526828,5145.438611281923,997346082.6458317,4100.717183459847
15.231231231231229,999969345.4631139,110202267.38387643,16346297.486965755,873420780.5922717,5175.637886065345,997432790.8818301,4123.720044474869
15.279279279279278,999970696.4925537,109384724.91271372,16225038.780740762,874360932.7990992,5205.869806671286,997516673.259842,4146.724872475575
15.327327327327327,999971987.809972,108573240.34725545,16104678.21541806,875294069.2472986,5236.134130426573,997597821.4223465,4169.731603353561
15.375375375375373,999973222.0950221,107767769.07853386,15985209.19575823,876220243.82073,5266.430615016574,997676324.0694679,4192.740175097389
15.423423423423424,999974401.8929206,106968266.84843554,15866625.177306553,877139509.8671786,5296.759020235016,997752267.0505317,4215.750527691441
15.471471471471471,999975529.6014373,106174689.78968234,15748919.67179155,878051920.1399634,5327.1191082185405,997825733.4543805,4238.76260306467
15.51951951951952,999976607.5391015,105386994.32092915,15632086.235018654,878957526.9831537,5357.510642771809,997896803.6964163,4261.776345027196
15.567567567567568,999977637.9266632,104605137.10326096,15516118.45698675,879856382.3664155,5387.933389162927,997965555.6028141,4284.791699208221
15.615615615615615,999978622.8540521,103829075.13992143,15401009.976700233,880748537.7374305,5418.387114713912,998032064.4919232,4307.808612995824
15.663663663663664,999979564.2733743,103058765.81987567,15286754.48888811,881634043.9646106,5448.871589044825,998096403.2536569,4330.827035480811
15.711711711711711,999980464.1850163,102294166.6417792,15173345.706178775,882512951.8370583,5479.386582263732,998158642.4449774,4353.846917453295
15.75975975975976,999981324.4389393,101535235.50870012,15060777.399486534,883385311.5307527,5509.931866899303,998218850.343322,4376.868211295616
15.807807807807809,999982146.7332015,100781930.73031153,14949043.398312034,884251172.6045779,5540.507217915195,998277093.0143433,4399.890870923221
15.855855855855856,999982932.6562824,100034210.96004374,14838137.582097879,885110584.1141407,5571.112412298225,998333434.3857743,4422.914851751454
15.903903903903904,999983683.8726958,99292034.9177137,14728053.841292392,885963595.1136897,5601.7472272481,998387936.3126228,4445.940110648481
15.951951951951951,999984401.9681787,98555361.6208674,14618786.1098246,886810254.2374867,5632.411441687286,998440658.639591,4468.96660589021
16.0,999985088.3989904,97824150.46054372,14510328.37573967,887650609.5627071,5663.104836755485,998491659.2607197,4491.994297117197
16.04804804804805,999985744.5437583,97098361.12424907,14402674.670384109,888484708.7491251,5693.827195306312,998540994.2196337,4515.023145273079
16.096096096096097,999986371.7550415,96377953.5693139,14295819.064410292,889312599.1213173,5724.578301665019,998588717.8517773,4538.053112523899
16.144144144144143,999986971.3319572,95662888.03703696,14189755.669897538,890134327.6250228,5755.357941757117,998634882.6542175,4561.0841623065835
16.19219219219219,999987544.486442,94953125.07011867,14084478.642966438,890949940.7733569,5786.165903266897,998679539.4080418,4584.116259258982
16.24024024024024,999988092.3641984,94248625.50183727,13979982.182155684,891759484.6802055,5817.001975539006,998722737.23498,4607.149369181598
16.28828828828829,999988616.0779283,93549350.43674414,13876260.52596679,892563005.1152173,5847.865949416079,998764523.6447986,4630.1834590043645
16.336336336336338,999989116.7390518,92855261.23223798,13773307.950520573,893360547.5562932,5878.757617083753,998804944.580163,4653.218496755287
16.384384384384383,999989595.3410901,92166319.56630813,13671118.778173182,894152156.9966087,5909.676772640462,998844044.4622389,4676.254451528465
16.43243243243243,999990052.8447174,91482487.3881271,13569687.371232148,894937878.0853581,5940.623211681872,998881866.4528171,4699.2912932866475
16.48048048048048,999990490.1874208,90803726.90519486,13469008.130347723,895717755.1518782,5971.596731217126,998918452.3233908,4722.328992963981
16.52852852852853,999990908.2969129,90130000.57332885,13369075.493247839,896491832.2303362,6002.597129592124,998953842.3944012,4745.3675225151055
16.576576576576578,999991308.015417,89461271.15702578,13269883.942355577,897260152.9160357,6033.624206942097,998988075.666654,4768.406854817371
16.624624624624623,999991690.1431167,88797501.6957367,13171428.000530759,898022760.4468492,6064.67776493651,999021189.8590367,4791.446963644591
16.67267267267267,999992055.4421784,88138655.50127025,13073702.230740625,898779697.7101675,6095.7576067580885,999053221.4441541,4814.487823642315
16.72072072072072,999992404.640109,87484696.1557231,12976701.235797044,899531007.2485888,6126.863537085815,999084205.6818839,4837.529410304632
16.76876876876877,999992738.433111,86835587.50941029,12880419.658093728,900276731.2656069,6157.995362077928,999114176.7033681,4860.571699911704
16.816816816816818,999993057.4894398,86191293.67879581,12784852.179343455,901016911.6313006,6189.152889354916,999143167.7278093,4883.6146693640285
16.864864864864863,999993362.4483349,85551779.03487498,12689993.519147195,901751589.8943127,6220.335927943821,999171210.7742467,4906.6582964089885
16.912912912912912,999993653.9103696,84917008.1730392,12595838.431297818,902480807.3060327,6251.544288147506,999198336.7934604,4929.702559540898
16.96096096096096,999993932.466872,84286945.96724868,12502381.710397901,903204604.7892255,6282.777781755561,999224575.7184879,4952.747437964199
17.00900900900901,999994198.6940167,83661557.5479732,12409618.189151445,903923022.956892,6314.036221946297,999249956.4931558,4975.792911573643
17.057057057057058,999994453.1545299,83040808.29655784,12317542.737664983,904636102.1203071,6345.319423255295,999274507.0989417,4998.838960935694
17.105105105105103,999994696.4008934,82424663.84282494,12226150.263144614,905343882.2949239,6376.627201557072,999298254.5803683,5021.88556727098
17.153153153153152,999994928.9785488,81813090.06267595,12135435.709593032,906046403.2062798,6407.95937404675,999321225.214629,5044.932712327922
17.201201201201197,999995151.4291008,81206053.0756938,12045394.057506584,906743704.2959003,6439.315759221708,999343444.4706041,5067.980378415149
17.24924924924925,999995364.2851592,80603519.24515353,11956020.3239072,907435824.7160985,6470.696176890695,999364936.8997067,5091.028548485299
17.297297297297295,999995567.9164519,80005455.2208797,11867309.568331122,908122803.1272411,6502.1004486707425,999385726.2461188,5114.0772060532745
17.345345345345343,999995762.5309815,79411827.93797022,11779256.89219606,908804677.7008152,6533.528397976944,999405835.4697183,5137.12633518033
17.393393393393392,999995948.482892,78822604.54108907,11691857.415124353,909481486.5266786,6564.979849042743,999425286.7676834,5160.17592045908
17.44144144144144,999996126.2758317,78237752.38429154,11605106.27295422,910153267.618586,6596.454626907429,999444101.594769,5183.225946999488
17.489489489489486,999996296.3013574,77657239.07317887,11518998.655711886,910820058.5724666,6627.952558199514,999462300.7067542,5206.276400397702
17.53753753753754,999996458.8519106,77081032.45462117,11433529.811897578,911481896.5853919,6659.473471078657,999479904.3255553,5229.32726661514
17.585585585585584,999996614.2465453,76509100.60666582,11348695.017390274,912138818.6224892,6691.017194865326,999496931.9430785,5252.378532124034
17.633633633633632,999996762.8097097,75941411.84418392,11264489.574425697,912790861.3911,6722.583560101116,999513402.3900478,5275.4301838574875
17.681681681681678,999996904.842175,75377934.71793605,11180908.819456652,913438061.3047823,6754.1723986202605,999529333.8765996,5298.482209180315
17.72972972972973,999997040.6329466,74818638.01507959,11097948.11631953,914080454.5015475,6785.783543508259,999544744.0097938,5321.534595876906
17.777777777777775,999997170.4580863,74263490.75514212,11015602.862409024,914718076.8405352,6817.416829106243,999559649.8100877,5344.5873321398
17.825825825825824,999997294.5789448,73712462.16910487,10933868.507086318,915350963.9027536,6849.072090978285,999574067.7267702,5367.640406559037
17.873873873873872,999997413.2460939,73165521.72124697,10852740.527073693,915979150.9977732,6880.74916592314,999588013.7245326,5390.6938080595755
17.92192192192192,999997526.7000428,72622639.10423498,10772214.427722424,916602673.1680855,6912.447891953961,999601503.3024727,5413.747525888007
17.969969969969966,999997635.1700776,72083784.23267645,10692285.74936859,917221565.1880325,6944.168108291477,999614551.3904427,5436.801549688643
18.01801801801802,999997738.8757138,71548927.24801993,10612950.05866991,917835861.569024,6975.909655354451,999627172.4264494,5459.855869447613
18.066066066066064,999997838.0264078,71018038.5104075,10534202.958149346,918445596.557851,7007.672374755146,999639380.3709534,5482.910475482911
18.114114114114113,999997932.8227601,70491088.59465455,10456040.086446987,919050804.1416585,7039.456109279134,999651188.7200835,5505.965358435253
18.162162162162158,999998023.4561464,69968048.29469773,10378457.113753952,919651518.0476947,7071.260702890776,999662610.5180287,5529.0205092594815
18.21021021021021,999998110.1098869,69448888.61912076,10301449.741532156,920247771.749234,7103.086000708922,999673658.379513,5552.075919208746
18.258258258258255,999998192.9592681,68933580.78123881,10225013.701338163,920839598.4766911,7134.931848955088,999684344.5923861,5575.131579761027
18.306306306306304,999998272.1705726,68422096.25045334,10149144.76082203,921427031.1592972,7166.798095222843,999694681.007178,5598.187482698872
18.354354354354353,999998347.9035424,67914406.68265063,10073838.71614828,922010102.5047435,7198.6845881129,999704679.0685318,5621.243620087078
18.4024024024024,999998420.3108412,67410483.94602945,9999091.39556131,922588844.9692504,7230.591177370676,999714349.8430349,5644.29998425297
18.45045045045045,999998489.5409245,66910300.03452288,9924898.645570358,923163290.8608313,7262.517713416844,999723704.0298282,5667.3565677790375
18.4984984984985,999998555.7304415,66413827.320665725,9851256.369350668,923733472.0404251,7294.464048710097,999732751.9705703,5690.413363496037
18.546546546546548,999998619.0174929,65921038.13525588,9778160.463595938,924299420.4186411,7326.43003548338,999741503.6587551,5713.470364476552
18.594594594594593,999998679.5254216,65431905.30462639,9705606.898089666,924861167.3227056,7358.415528632143,999749968.7927109,5736.5275639973825
18.642642642642645,999998737.3782613,64946401.64245922,9633591.640824186,925418744.0949779,7390.4203829836615,999758156.7937624,5759.584955526786
18.69069069069069,999998792.6950635,64464500.147384815,9562110.687205713,925972181.8604729,7422.444454358623,999766076.7330526,5782.6425327768375
18.73873873873874,999998845.5846025,63986174.19658221,9491160.088718314,926521511.299302,7454.487600611034,999773737.3823845,5805.7002896673575
18.786786786786784,999998896.1553527,63511397.23293801,9420735.906678293,927066763.0157365,7486.549679945936,999781147.2231237,5828.758220319718
18.834834834834837,999998944.5096704,63040142.92690703,9350834.236117711,927607967.3466456,7518.630551790642,999788314.454253,5851.816319051278
18.882882882882882,999998990.7449251,62572385.12804839,9281451.198592782,928145154.4182839,7550.730076534645,999795246.9999218,5874.874580370142
18.93093093093093,999999034.9514701,62108097.95197624,9212582.955086555,928678354.0444074,7582.8481159962585,999801952.5223497,5897.932998966149
18.97897897897898,999999077.2185313,61647255.64858477,9144225.686496932,929207595.8834496,7614.984532711297,999808438.4850268,5920.991569666184
19.027027027027028,999999117.6355263,61189832.57255,9076375.589268839,929732909.4737074,7647.1391897738795,999814712.0871723,5944.050287480753
19.075075075075073,999999156.2818683,60735803.41144122,9009028.909170816,930254323.9612563,7679.311952067699,999820780.2802793,5967.109147592355
19.123123123123126,999999193.2316719,60285143.080438584,8942181.92570579,930771868.2255275,7711.502685697753,999826649.7859756,5990.168145342942
19.17117117117117,999999228.5559102,59837826.67419436,8875830.944975523,931285570.9367404,7743.7112577305115,999832327.1024694,6013.227276229438
19.21921921921922,999999262.3312793,59393829.26900366,8809972.270356204,931795460.7919195,7775.937535126248,999837818.5105978,6036.286535899563
19.267267267267265,999999294.6266459,58953126.225254126,8744602.24733082,932301566.154061,7808.1813863713505,999843130.0794778,6059.345920147911
19.315315315315317,999999325.5064712,58515693.11100967,8679717.252161918,932803915.1432996,7840.442681065923,999848267.6975155,6082.4054248941775
19.363363363363362,999999355.0318094,58081505.68078048,8615313.688745538,933302535.6622834,7872.721289809116,999853237.0873134,6105.4650461727115
19.41141141141141,999999383.2632139,57650539.84506092,8551387.98412481,933797455.4340281,7905.017084032445,999858043.7575736,6128.524780166485
19.45945945945946,999999410.2583021,57222771.69584922,8487936.592248445,934288701.9702045,7937.329936139426,999862693.034869,6151.584623184751
19.50750750750751,999999436.070873,56798177.51590687,8424955.995334463,934776302.5596317,7969.659719556263,999867190.0691882,6174.644571659215
19.555555555555554,999999460.751776,56376733.76964486,8362442.702527918,935260284.2796032,8002.006308681954,999871539.8388178,6197.704622140637
19.603603603603606,999999484.349906,55958417.09233002,8300393.248315465,935740674.0092604,8034.369578829389,999875747.1549137,6220.764771295679
19.65165165165165,999999506.915775,55543204.25131972,8238804.186831282,936217498.4776239,8066.749406013691,999879816.668991,6243.825015901677
19.6996996996997,999999528.4931633,55131072.23667009,8177672.1051661465,936690784.1513271,8099.145667446903,999883752.9128939,6266.885352818636
19.747747747747745,999999549.1249648,54721998.1977003,8116993.614049614,937160557.3132149,8131.558241191644,999887560.2586266,6289.94577901746
19.795795795795797,999999568.8520483,54315959.45374599,8056765.349416742,937626844.0488856,8163.987006220021,999891242.9268873,6313.006291574005
19.843843843843842,999999587.7162883,53912933.45318278,7996983.966324302,938089670.2967813,8196.4318421908,999894804.9987836,6336.066887660888
19.89189189189189,999999605.7557038,53512897.840047576,7937646.148847762,938549061.7668085,8228.892629811591,999898250.4197626,6359.1275645447695
19.93993993993994,999999623.0059806,53115830.43362166,7878748.607051064,939005043.9653078,8261.369250727803,999901583.0032979,6382.188319583794
19.98798798798799,999999639.5010854,52721709.22040002,7820288.0757960705,939457642.2048893,8293.861587478968,999904806.434335,6405.2491502252105
20.036036036036034,999999655.2734132,52330512.35242201,7762261.314496799,939906881.6064944,8326.36952348962,999907924.3097339,6428.310053977182
20.084084084084086,999999670.3539346,51942218.145601526,7704665.106873596,940352787.1014595,8358.892943060206,999910940.0440142,6451.371028474342
20.13213213213213,999999684.7723434,51556805.0780577,7647496.260707371,940795383.4335784,8391.431731357952,999913857.0268377,6474.432071368379
20.18018018018018,999999698.5572041,51174251.78844508,7590751.607593771,941234695.1611652,8423.98577440779,999916678.4873837,6497.493180422341
20.228228228228225,999999711.7356522,50794537.06522599,7534428.001313419,941670746.6691128,8456.554959035573,999919407.5496391,6520.554353472167
20.276276276276278,999999724.3331788,50417639.83763218,7478522.316460262,942103562.1790863,8489.13917282023,999922047.2345707,6543.615588425201
20.324324324324323,999999736.3751497,50043539.201820396,7423031.452447114,942533165.7208822,8521.738304231003,999924600.4622986,6566.676883258667
20.37237237237237,999999747.8863033,49672214.40601915,7367952.331245562,942959581.1490386,8554.35224254901,999927070.0571543,6589.738236016172
20.42042042042042,999999758.8908641,49303644.84818436,7313281.897037071,943382832.1456426,8586.980877854576,999929458.7843757,6612.799644782081
20.46846846846847,999999769.4126828,48937810.0741745,7259017.115943463,943802942.2225648,8619.624101017318,999931769.3032488,6635.861107714263
20.516516516516514,999999779.4753761,48574689.775926165,7205154.975757458,944219934.7236925,8652.28180368621,999934004.1750801,6658.922623038534
20.564564564564566,999999789.1024667,48214263.78962916,7151692.485673152,944633832.8271644,8684.953878279679,999936165.8745301,6681.9841890407615
